regiao;estado;municipio;codigo_mun;capital;porte;populacao;area;densidade_dem;pib;pib_pc;participacao_transf_receita;servidores;comissionados;comissionados_por_servidor;perc_pop_econ_ativa;taxa_empreendedorismo;anos_estudo_empreendedor;jornada_trabalho;gasto_pc_saude;hab_p_medico;exp_vida;gasto_pc_educacao;exp_anos_estudo;nota_ciencias;nota_humanas;nota_linguagem;nota_mat;nota_redacao;idhm;ranking_igm;indice_governanca
SUL;SC;MARACAJA;4210407;0;Pequeno porte 1;7051,0;62,46;112,88824847902657;157814,28;23262,72;74,0;107,0;27,0;0,2523364485981308;1,12;0,25;6,92505547173806;47,8651276002737;408,43;;76,63;700,76;11,51;464,3852941176471;503,54999999999984;500,5515151515151;471,4909090909091;492,7272727272728;0,7759999999999999;1188º;0,539
SUDESTE;SP;ITATINGA;3523503;0;Pequeno porte 1;19951,0;979,82;20,361903206711435;202794,88;10509,14;84,0;459,0;55,0;0,11982570806100218;0,99;0,11;8,04585905549561;44,1017123001269;504,15;1220,0;75,44;935,16;10,16;444,77288135593216;519,5677966101696;508,6035087719298;471,4157894736842;515,7894736842105;0,628;1189º;0,539
SUL;SC;MONTE CASTELO;4211108;0;Pequeno porte 1;8473,0;573,59;14,771875381369968;158996,04;18753,96;79,0;194,0;37,0;0,19072164948453607;0,95;0,19;6,45252438888391;39,5027243069157;558,87;1412,66666666667;74,58;565,99;10,77;444,74864864864855;485,67297297297307;481,1753424657535;454,6863013698628;498,35616438356163;0,5539999999999999;1190º;0,539
CENTRO-OESTE;GO;SAO MIGUEL DO ARAGUAIA;5220207;0;Pequeno porte 2;22706,0;6144,41;3,6953914208198997;365281,83;16040,13;72,0;593,0;102,0;0,17200674536256325;0,96;0,26;7,03650031520692;38,2603721898549;587,84;1263,88888888889;74,1;696,39;8,36;456,1696629213485;515,1842696629211;499,3194285714284;463,14228571428544;547,5428571428571;0,527;1191º;0,539
SUDESTE;SP;ARANDU;3503109;0;Pequeno porte 1;6360,0;285,91;22,244762337798605;71002,75;11209,78;70,0;324,0;43,0;0,13271604938271606;0,98;0,12;7,4966365482237505;45,646507586297396;800,07;1268,6;73,36;938,6;8,64;447,78205128205116;496,66923076923086;495,1868421052631;460,3973684210525;447,89473684210526;0,578;1192º;0,539
SUL;SC;ENTRE RIOS;4205175;0;Pequeno porte 1;3167,0;104,55;30,291726446676233;88951,91;28528,52;88,0;168,0;21,0;0,125;0,98;0,39;5,03591150187221;31,5219043628517;960,92;1567,5;73,46;906,66;10,51;448,2421052631579;503,10526315789474;493,24210526315767;426,8210526315789;468,4210526315789;0,511;1193º;0,539
NORDESTE;CE;AQUIRAZ;2301000;0;Médio porte;78438,0;482,38;162,6062440399685;1428404,78;18748,91;69,0;2114,0;313,0;0,1480605487228004;0,86;0,19;5,79642559517925;38,5361218622115;559,97;793,474226804124;72,27;812,44;9,05;467,8597063621525;520,2954323001636;504,43039867109565;461,58438538206025;539,5016611295681;0,473;1194º;0,539
SUDESTE;SP;SAO VICENTE;3551009;0;Grande porte;357989,0;147,89;2420,6437216850363;4386717,47;12516,85;53,0;6105,0;1034,0;0,16936936936936936;0,99;0,17;8,67177892923005;41,4454503157472;486,63;1005,8119658119699;76,39;549,96;10,0;479,18229587712204;541,4223928860134;535,9100993377475;492,59925496688726;536,6390728476821;0,7759999999999999;1195º;0,5379999999999999
CENTRO-OESTE;MT;COMODORO;5103304;0;Pequeno porte 1;19702,0;21589,29;0,9125821182632685;379283,51;19915,12;74,0;644,0;50,0;0,07763975155279502;0,93;0,23;7,30561381332039;45,874033182793795;567,01;2756,2857142857106;75,37;760,63;8,67;452,45833333333326;503,6050000000001;488,2921052631578;457,7280701754385;473,859649122807;0,5870000000000001;1196º;0,5379999999999999
CENTRO-OESTE;MS;GUIA LOPES DA LAGUNA;5004106;0;Pequeno porte 1;10063,0;1210,61;8,312338407910062;150016,56;14583,12;82,0;155,0;47,0;0,3032258064516129;0,87;0,22;6,96115048867596;39,9714793382969;534,89;1276,375;74,56;564,83;10,27;452,84266666666673;523,2239999999997;500,8671232876711;447,06712328767134;510,6849315068493;0,5539999999999999;1197º;0,5379999999999999
SUDESTE;SP;SUMARE;3552403;0;Grande porte;269522,0;153,47;1756,186876914055;11327493,26;43810,6;62,0;3738,0;250,0;0,06688068485821295;1,07;0,17;7,751561786295428;42,6145069253314;452,28;880,228187919463;75,71;493,7;10,13;467,1169160702669;533,3773584905664;528,9765100671138;482,69469798657656;526,2013422818792;0,7609999999999999;1198º;0,5379999999999999
SUL;PR;JANDAIA DO SUL;4112108;0;Pequeno porte 2;21273,0;187,6;113,3955223880597;649410,33;30840,59;71,0;563,0;36,0;0,06394316163410302;1,13;0,26;8,262951436931889;42,0007401994329;523,06;918,739130434783;73,04;473,46;11,47;463,6590062111803;506,4689440993787;505,87701863354033;469,12608695652193;533,416149068323;0,726;1199º;0,5379999999999999
SUDESTE;MG;JANAUBA;3135100;0;Médio porte;71279,0;2181,32;32,67700291566574;733767,71;10476,26;77,0;1330,0;97,0;0,07293233082706767;0,98;0,19;7,106984521597612;41,8158384705879;728,23;;72,74;399,03;9,69;466,97517361111085;517,2741319444443;504,6242530755713;479,9987697715285;504,182776801406;0,604;1200º;0,5379999999999999
SUDESTE;SP;INDIAPORA;3520707;0;Pequeno porte 1;3960,0;279,61;14,16258359858374;61141,77;15331,44;85,0;180,0;15,0;0,08333333333333333;0,94;0,19;7,56109919632864;42,4813931974136;931,06;1989,0;75,11;873,92;10,77;450,1225806451613;511,0806451612903;519,4999999999999;480,3071428571429;512,8571428571429;0,735;1201º;0,5379999999999999
CENTRO-OESTE;GO;AVELINOPOLIS;5202809;0;Pequeno porte 1;2496,0;174,24;14,325068870523415;47467,78;18956,78;88,0;120,0;90,0;0,75;0,71;0,13;7,2887636160433305;50,5030916091745;1120,52;2501,0;74,7;949,54;7,92;423,3947368421052;493,3052631578947;496,9052631578948;437,93157894736845;493,68421052631584;0,518;1202º;0,5379999999999999
SUL;SC;NOVA VENEZA;4211603;0;Pequeno porte 1;14654,0;295,04;49,66784164859002;469780,89;33322,52;78,0;536,0;63,0;0,11753731343283583;1,11;0,27;6,8399935911173895;46,9120085349222;538,29;1098,84615384615;77,14;855,52;10,62;465,867901234568;530,4135802469135;518,1848101265822;479,02025316455683;528,8607594936709;0,7759999999999999;1203º;0,5379999999999999
CENTRO-OESTE;GO;SAO LUIS DE MONTES BELOS;5220108;0;Pequeno porte 2;32808,0;826,0;39,719128329297824;560175,58;17597,88;72,0;870,0;94,0;0,10804597701149425;1,06;0,28;7,8083585240783;43,062990155827706;575,02;1072,13333333333;73,55;507,31;10,04;477,6645985401462;524,5868613138687;516,8161048689136;488,28651685393237;534,8314606741574;0,687;1204º;0,5379999999999999
CENTRO-OESTE;GO;APARECIDA DO RIO DOCE;5201454;0;Pequeno porte 1;2514,0;602,13;4,175178117682228;54294,61;21709,16;85,0;188,0;45,0;0,2393617021276596;0,91;0,25;5,79124592720546;49,7629823495481;1029,95;626,25;73,84;1570,95;7,57;447,91818181818184;488,85454545454536;485,352380952381;444,79047619047617;523,8095238095239;0,597;1205º;0,5379999999999999
CENTRO-OESTE;GO;NOVA IGUACU DE GOIAS;5214879;0;Pequeno porte 1;2953,0;628,44;4,69893705047419;28730,29;9818,96;92,0;121,0;48,0;0,39669421487603307;1,12;0,17;4,863898238356541;47,647101425433206;664,77;2935,0;73,71;847,42;9,85;450,74285714285713;520,0285714285715;512,8949999999999;448,42499999999984;408,0;0,506;1206º;0,5379999999999999
CENTRO-OESTE;GO;PADRE BERNARDO;5215603;0;Pequeno porte 2;31646,0;3139,18;10,080976560757906;422003,98;14039,19;82,0;729,0;142,0;0,19478737997256515;0,91;0,2;6,62875578159541;42,47229525826121;412,67;1390,8636363636401;73,04;961,53;8,61;445,6936000000002;498,7008000000001;491,5145161290323;453,72741935483856;482,741935483871;0,496;1207º;0,537
SUL;RS;PASSO DO SOBRADO;4314076;0;Pequeno porte 1;6402,0;265,11;24,148466674210702;141127,8;22376,38;71,0;171,0;49,0;0,28654970760233917;1,34;0,47;5,73364506073536;47,8587768485515;586,64;1585,0;76,04;725,01;10,48;459,84;529,15;529,0666666666667;473,34;570,6666666666666;0,609;1208º;0,537
SUDESTE;MG;MATOZINHOS;3141108;0;Pequeno porte 2;37040,0;252,28;146,8209925479626;888374,99;24655,85;75,0;743,0;90,0;0,12113055181695828;1,06;0,17;7,3676152507024;38,7300500328208;484,11;846,093023255814;76,82;467,88;9,79;460,97560975609747;523,9606271777005;513,7750889679711;486,6558718861209;500,7829181494662;0,687;1209º;0,537
SUL;SC;DESCANSO;4204905;0;Pequeno porte 1;8452,0;287,4;29,408489909533753;180638,61;20975,22;84,0;122,0;26,0;0,21311475409836064;1,39;0,49;5,752741598166572;43,84499161148911;551,38;1711,6;76,22;513,27;10,79;480,2517857142855;515,7910714285715;512,9357142857143;503,72321428571433;549,6428571428571;0,716;1210º;0,537
SUDESTE;SP;TUPA;3555000;0;Médio porte;65705,0;627,99;104,62746222073599;1401101,15;21377,8;67,0;1851,0;0,0;0,0;1,02;0,22;9,13776752742251;41,6798910238796;456,03;979,0447761194031;76,1;422,07;11,08;490,7312380952382;546,6443809523804;536,4070726915517;501,3025540275048;557,4459724950883;0,7829999999999999;1211º;0,537
SUL;RS;JACUTINGA;4310900;0;Pequeno porte 1;3709,0;179,3;20,686001115448967;123694,27;33215,43;73,0;121,0;24,0;0,19834710743801653;1,13;0,39;6,519158775953351;43,485501806767594;650,85;1859,5;76,3;743,9;10,99;486,5851851851853;535,2666666666668;510,2074074074074;469,7888888888888;542,9629629629628;0,675;1212º;0,537
CENTRO-OESTE;MT;MIRASSOL D'OESTE;5105622;0;Pequeno porte 2;26596,0;1077,09;24,692458383236314;506889,81;19494,26;76,0;507,0;18,0;0,03550295857988166;1,02;0,21;6,54349454509637;42,97457625068249;453,11;6547,0;73,95;429,09;8,6;451,1308880308883;499,0019305019305;489,8267206477736;460,4218623481783;473,6032388663968;0,623;1213º;0,537
SUDESTE;SP;MERIDIANO;3529609;0;Pequeno porte 1;3902,0;228,2;17,09903593339176;210404,31;53483,56;76,0;235,0;19,0;0,08085106382978724;1,09;0,15;7,796855142512269;43,5423991175862;962,59;560,428571428571;74,04;1137,07;11,48;471,10333333333335;521,3533333333334;498,6862068965516;468,03103448275857;563,4482758620691;0,687;1214º;0,537
SUDESTE;SP;ORIENTE;3534104;0;Pequeno porte 1;6447,0;218,67;29,482782274660448;81444,3;12793,64;79,0;206,0;35,0;0,16990291262135923;1,02;0,14;8,6998655195115;40,7478262281001;616,74;1065,66666666667;75,22;539,14;11,39;457,2124999999999;531,3625;530,8208333333333;487,75;504,16666666666674;0,78;1215º;0,537
SUDESTE;SP;UBARANA;3555356;0;Pequeno porte 1;5996,0;209,84;28,574151734654976;183997,11;32099,98;86,0;315,0;14,0;0,044444444444444446;0,97;0,14;6,397024803193671;43,2085163564005;815,92;831,714285714286;75,62;1158,75;9,59;467,91379310344826;509,8;519,0928571428573;480,3964285714286;486,4285714285714;0,613;1216º;0,537
SUL;RS;IPE;4310439;0;Pequeno porte 1;6448,0;599,25;10,76011681268252;158424,34;25011,74;70,0;197,0;17,0;0,08629441624365482;1,36;0,37;6,72687622695873;45,4811014152166;502,28;;74,88;589,78;9,72;481,438775510204;547,5224489795918;535,9874999999998;493,54791666666665;566,25;0,68;1217º;0,537
SUL;PR;NOVA FATIMA;4117008;0;Pequeno porte 1;8357,0;283,42;29,48627478653588;140829,08;16839,54;84,0;311,0;11,0;0,03536977491961415;1,01;0,21;7,66721025712043;46,96954118047971;483,64;2787,0;74,15;585,18;11,31;457,39859154929576;500,9788732394367;497,7676470588236;461,7485294117648;523,8235294117649;0,585;1218º;0,537
SUDESTE;SP;CAPAO BONITO;3510203;0;Pequeno porte 2;47475,0;1640,23;28,94411149655841;583819,14;12288,34;79,0;5,0;65,0;13,0;0,96;0,19;7,961569841808799;41,0374901301041;542,5;1357,08571428571;74,55;837,82;11,72;469,1645714285708;529,6474285714286;520,9223880597021;484,0564179104477;514,2089552238806;0,6629999999999999;1219º;0,537
SUDESTE;SP;SANTOPOLIS DO AGUAPEI;3548401;0;Pequeno porte 1;4650,0;128,03;36,31961259079903;54980,52;12131,62;89,0;205,0;7,0;0,03414634146341464;1,0;0,19;8,153016663892371;38,1261819933828;708,63;2286,0;74,78;775,82;11,8;474,80909090909086;539,7863636363635;536,8863636363636;487,89090909090913;528,1818181818181;0,7090000000000001;1220º;0,537
SUL;PR;GUAMIRANGA;4108957;0;Pequeno porte 1;8552,0;244,8;34,93464052287582;161346,75;19339,18;75,0;238,0;23,0;0,09663865546218488;1,07;0,51;5,28037290642819;45,2718683425185;619,76;1051,875;73,26;655,65;10,3;477,5734693877552;543,3734693877551;526,1255319148936;475,7808510638298;554,8936170212767;0,539;1221º;0,537
SUDESTE;SP;VALENTIM GENTIL;3556107;0;Pequeno porte 1;12610,0;149,74;84,21263523440629;273830,24;22796,39;66,0;277,0;22,0;0,07942238267148015;1,13;0,14;7,52670342372138;40,1299192444441;551,25;12217,0;73,62;650,51;10,72;455,6966666666668;506,83166666666665;504,3929824561404;457,74561403508767;515,438596491228;0,6970000000000001;1222º;0,536
SUL;RS;HERVEIRAS;4309571;0;Pequeno porte 1;3067,0;118,28;25,929996618194114;51710,05;16920,83;90,0;86,0;24,0;0,27906976744186046;1,15;0,54;4,73856337980341;45,1391697677034;745,2;765,0;72,5;1013,42;9,68;438,9090909090909;514,0272727272727;481,03181818181815;466,6863636363637;509,09090909090907;0,413;1223º;0,536
NORDESTE;BA;VITORIA DA CONQUISTA;2933307;0;Grande porte;346069,0;3704,02;93,43065102240269;4935906,37;14647,17;78,0;6446,0;193,0;0,02994104871237977;1,0;0,26;7,15661907057258;39,5480189131833;540,65;2330,1301369863;72,3;506,01;8,75;484,76288762921126;542,2567189063028;521,0157501697216;498,0110997963344;572,5047522063816;0,561;1224º;0,536
SUL;SC;IRINEOPOLIS;4207908;0;Pequeno porte 1;11061,0;589,56;18,76144921636475;277163,79;25561,54;83,0;287,0;15,0;0,05226480836236934;1,1;0,56;5,586768146882862;46,327898372284096;684,75;2729,0;75,17;884,4;10,23;462,6119047619046;515,4476190476189;505,0440476190476;478,6130952380952;491,19047619047615;0,611;1225º;0,536
NORDESTE;RN;MACAIBA;2407104;0;Médio porte;79211,0;510,77;155,08154355189225;1152857,81;15259,94;80,0;1144,0;383,0;0,3347902097902098;0,86;0,21;6,2062077804210105;43,2341945232473;364,38;1828,59523809524;72,04;570,28;9,31;472,9926147704589;519,6586826347308;509,2282520325201;470,8680894308945;515,650406504065;0,47;1226º;0,536
CENTRO-OESTE;GO;CALDAS NOVAS;5204508;0;Médio porte;83220,0;1595,97;52,14383729017462;1689608,02;21689,73;58,0;1719,0;1061,0;0,6172193135543921;1,08;0,25;8,35337200025921;45,8632592780581;467,67;996,3125;74,89;586,52;10,48;475,4156308851222;531,7713747645952;521,5613412228796;490,1761341222877;524,3392504930966;0,6920000000000001;1227º;0,536
CENTRO-OESTE;GO;UIRAPURU;5221577;0;Pequeno porte 1;2967,0;1153,48;2,5722162499566528;38569,69;12916,84;83,0;150,0;50,0;0,3333333333333333;0,89;0,26;5,79612867828496;39,999580856265204;832,74;1490,0;74,29;1142,56;9,73;439,84516129032266;488,1;490,6633333333333;451,59;468,0;0,542;1228º;0,536
SUL;SC;CAIBI;4203105;0;Pequeno porte 1;6228,0;174,84;35,62113932738504;127772,59;20365,41;83,0;126,0;50,0;0,3968253968253968;1,31;0,46;6,053540391146259;54,2312741741793;642,02;1564,75;74,82;634,66;9,46;451,6863636363636;515,7590909090909;507,3022727272728;479,1954545454544;489,54545454545456;0,68;1229º;0,536
CENTRO-OESTE;MT;NOVA UBIRATA;5106240;0;Pequeno porte 1;11074,0;12706,74;0,871505988160614;639498,1;62652,9;83,0;365,0;56,0;0,15342465753424658;1,05;0,18;6,01049119915589;43,7734093752061;787,47;2101,6;73,95;1088,9;8,49;444,49193548387086;480,8951612903226;481,31803278688506;451,0639344262297;435,08196721311475;0,539;1230º;0,536
NORDESTE;BA;PAULO AFONSO;2924009;0;Grande porte;119930,0;1579,72;75,91851720558074;1446932,81;12327,23;84,0;1248,0;154,0;0,1233974358974359;0,87;0,23;6,54562119582096;36,837340753571;554,9;1105,82242990654;72,34;529,78;8,9;478,9744214372715;533,7923264311809;515,1259168704154;484,51222493887565;548,7359413202934;0,551;1231º;0,536
SUL;RS;BUTIA;4302709;0;Pequeno porte 2;21220,0;752,19;28,210957337906645;329592,08;15597,56;83,0;288,0;48,0;0,16666666666666666;0,88;0,16;6,77798287928599;44,652929250465405;450,4;2351,44444444444;75,85;664,05;9,43;449,82301587301566;527,2976190476194;514,9609756097559;472,8552845528454;543,9024390243902;0,5870000000000001;1232º;0,536
CENTRO-OESTE;MT;LAMBARI D'OESTE;5105234;0;Pequeno porte 1;5831,0;1763,88;3,305780438578588;167722,44;29701,16;81,0;173,0;36,0;0,20809248554913296;0,92;0,14;6,44573714605525;49,2305014164735;620,34;1902,66666666667;72,2;661,16;7,69;434,1425;490,87249999999983;494,78974358974364;452,4256410256412;462,56410256410254;0,439;1233º;0,536
CENTRO-OESTE;GO;ITUMBIARA;5211503;0;Grande porte;101544,0;2464,51;41,20251084394058;3686399,99;37431,46;69,0;3377,0;434,0;0,12851643470535978;1,07;0,21;8,67013579289508;41,989641755556704;483,26;904,7818181818179;75,3;609,85;10,11;480,3498507462685;536,18447761194;523,2212182741114;491,7217258883245;545,6243654822335;0,737;1234º;0,536
SUDESTE;MG;ARCEBURGO;3104106;0;Pequeno porte 1;10478,0;162,88;64,32956777996071;215273,32;21217,56;82,0;285,0;21,0;0,07368421052631578;1,05;0,16;7,95225108711432;49,2382435750675;532,48;1282,75;73,61;518,12;9,0;486,4222222222222;521,2277777777776;518,34375;499,58125;515,0;0,573;1235º;0,535
SUDESTE;SP;ROSEIRA;3544301;0;Pequeno porte 1;10429,0;130,65;79,82395713738997;207925,61;20449,02;77,0;404,0;34,0;0,08415841584158416;1,01;0,22;8,20046966506975;41,1152373020514;750,48;2051,4;74,38;1085,52;10,99;458,3673469387755;520,2959183673468;505,6333333333334;459,1708333333333;483,75;0,7020000000000001;1236º;0,535
CENTRO-OESTE;GO;DAMOLANDIA;5206800;0;Pequeno porte 1;2919,0;84,5;34,544378698224854;33767,58;11769,81;88,0;99,0;83,0;0,8383838383838383;1,04;0,25;6,977049372264968;42,7743085037438;908,11;412,28571428571405;74,14;774,06;10,28;465,9931034482759;506,9689655172413;507,0896551724138;453,5172413793105;491,0344827586207;0,606;1237º;0,535
SUDESTE;MG;BORDA DA MATA;3108305;0;Pequeno porte 1;18873,0;301,11;62,67809106306665;226621,62;12403,35;84,0;451,0;30,0;0,06651884700665188;1,05;0,33;6,51665967621987;41,6721996781165;427,64;616,033333333333;76,92;536,22;9,57;470,52121212121193;522,2979797979799;518,523711340206;506,26804123711327;519,7938144329896;0,685;1238º;0,535
SUDESTE;SP;COSMORAMA;3512902;0;Pequeno porte 1;7381,0;441,68;16,711193624343416;222967,52;30114,47;81,0;258,0;27,0;0,10465116279069768;1,01;0,24;7,25630299557443;45,842865002817895;701,87;739,6;75,96;997,67;10,92;446,2642857142858;507,8095238095239;508,05121951219513;477,06829268292677;480,0;0,6659999999999999;1239º;0,535
SUL;RS;SALVADOR DO SUL;4316501;0;Pequeno porte 1;7377,0;98,56;74,84780844155844;254788,67;35476,01;71,0;289,0;25,0;0,08650519031141868;1,36;0,3;6,55627191971224;46,102490233392494;592,09;;75,57;700,4;10,18;482,9805194805197;534,5116883116883;518,7236111111113;509,99027777777746;586,1111111111112;0,7090000000000001;1240º;0,535
CENTRO-OESTE;MS;ANASTACIO;5000708;0;Pequeno porte 2;24852,0;2946,32;8,434928996171495;288442,01;11756,83;83,0;426,0;162,0;0,38028169014084506;0,97;0,24;6,6283653448595095;38,5873201870151;473,8;794,903225806452;72,33;474,53;10,12;442,0442028985506;493,4028985507248;492,4029629629628;449,57555555555535;460,5925925925926;0,525;1241º;0,535
SUDESTE;RJ;BELFORD ROXO;3300456;0;Grande porte;494141,0;77,82;6349,794397327166;6326949,39;13247,85;78,0;5828,0;2103,0;0,3608442004118051;0,92;0,19;7,11065334085423;37,1268022520633;290,97;1138,68408551069;73,5;380,8;8,88;452,56282115868964;517,9622670025196;508,3764915859258;457,771188169301;526,4966853646099;0,575;1242º;0,535
SUDESTE;MG;SACRAMENTO;3156908;0;Pequeno porte 2;25819,0;3073,27;8,401149264464236;771019,02;30565,67;88,0;5,0;131,0;26,2;1,18;0,2;7,36683119225742;48,602757596649;747,85;820,387096774194;77,25;846,45;9,33;493,87703703703687;544,7088888888889;528,5940298507464;512,5149253731341;545,9701492537314;0,69;1243º;0,535
SUL;PR;PIRAQUARA;4119509;0;Grande porte;106132,0;227,04;467,45947850599015;1083156,34;10718,7;78,0;2312,0;110,0;0,04757785467128028;0,96;0,18;6,82029275671736;39,5447613064024;275,04;2015,64705882353;77,15;518,75;8,99;456,95865384615416;521,793990384615;505,87153846153836;473,252564102564;493,23076923076917;0,613;1244º;0,535
SUDESTE;MG;JUATUBA;3136652;0;Pequeno porte 2;25490,0;97,17;262,32376247813113;908969,71;37475,56;86,0;795,0;119,0;0,14968553459119496;0,95;0,13;6,657277860508517;40,3985084192621;756,66;;75,94;1045,31;8,51;471,4304347826088;528,7847826086957;511,6848314606743;477,37247191011255;493,1460674157303;0,654;1245º;0,535
SUDESTE;MG;CARANGOLA;3113305;0;Pequeno porte 2;33513,0;353,4;94,83022071307302;370874,97;11118,02;65,0;623,0;93,0;0,1492776886035313;1,04;0,24;7,749556652003419;44,12993220669539;506,19;1336,48;75,19;279,57;9,14;485,70822510822546;539,4852813852815;518,2743478260868;496,3669565217393;571,304347826087;0,601;1246º;0,535
CENTRO-OESTE;MS;ARAL MOREIRA;5001243;0;Pequeno porte 1;11586,0;1655,66;6,997813560755227;460750,85;41833,2;87,0;253,0;4,0;0,015810276679841896;0,87;0,11;6,627469231964692;42,461797825224295;753,72;2241,8;72,9;979,89;8,98;454,9170212765957;507,3446808510639;500,70000000000016;461,272340425532;510,21276595744683;0,45299999999999996;1247º;0,535
SUL;SC;TRES BARRAS;4218301;0;Pequeno porte 1;19046,0;437,56;43,52774476643203;694216,56;37044,64;79,0;328,0;101,0;0,3079268292682927;0,89;0,19;7,08036827068166;41,048281612752;831,92;;73,85;876,72;9,23;447,5040816326529;483,8377551020407;492,4842105263157;464,1589473684212;471,15789473684197;0,628;1248º;0,535
